lang,n_scoreable,n_self_won,tau,excluded,cause
jmc_Latn,2000,1993,11.091921606445313,False,
jun_Orya,2000,1994,15.517908466339108,False,
kak_Latn,165,161,-inf,True,low_calibration
kan_Latn,2000,1941,5.998284940083821,False,
kao_Latn,2000,1993,20.592405787150067,False,
kap_Cyrl,776,775,34.210501599121095,False,
kas_Arab,2000,1994,12.976507387457954,False,
kas_Deva,2000,1959,4.352979856533474,False,
kas_Latn,405,400,8.252778438568114,False,
kbc_Latn,2000,2000,34.58193304638332,False,
kbh_Latn,2000,2000,38.04454990961287,False,
kbo_Latn,2000,2000,40.28732565985785,False,
kbr_Latn,2000,2000,27.34882499694824,False,
kby_Latn,1099,1096,11.871655786832173,False,
kca_Cyrl,951,944,27.258103841145836,False,
kcg_Latn,2000,2000,60.1352029132843,False,
kdc_Latn,2000,1914,0.19824304470486126,False,
kdh_Latn,1820,1820,31.528998935275606,False,
kdi_Latn,2000,1995,3.3791443630218496,False,
kdj_Latn,2000,1995,13.481126912180581,False,
kdl_Latn,2000,1996,1.5171918786366794,False,
kdr_Latn,85,85,-inf,True,low_calibration
kei_Latn,226,216,8.936672665066189,False,
ken_Latn,2000,2000,8.933183320363373,False,
keo_Latn,2000,1997,32.318394529893666,False,
ker_Latn,2000,2000,48.040393748092654,False,
kex_Deva,739,402,0.382454332224528,False,
kez_Latn,2000,1996,31.197433685302734,False,
kff_Telu,2000,1999,19.535663984680177,False,
kgk_Latn,2000,1992,13.807296363449096,False,
kgr_Latn,2000,1996,58.25665668010712,False,
khq_Latn,2000,1997,13.385028445943197,False,
khs_Latn,2000,1998,28.716756721708528,False,
khy_Latn,2000,1994,14.623506845177543,False,
kix_Latn,2000,1999,33.54882667694092,False,
kje_Latn,2000,1999,10.153490228652961,False,
kkc_Latn,2000,2000,38.65922897025214,False,
kki_Latn,2000,1979,0.1602822585635717,False,
kkj_Latn,2000,1997,12.836456948513456,False,
kkl_Latn,2000,2000,55.875291437149045,False,
kle_Deva,2000,1997,10.631061164855957,False,
klt_Latn,2000,2000,69.77750004052056,False,
kma_Latn,2000,1994,5.922454573228624,False,
kmd_Latn,2000,2000,42.47712345606486,False,
kmg_Latn,2000,1998,52.567699278450014,False,
kmk_Latn,2000,1996,5.993037478129055,False,
kmr_Cyrl,2000,2000,63.260750068325464,False,
kmy_Latn,2000,1998,10.064233996242947,False,
knc_Arab,2000,1875,39.3895496881273,False,
knc_Latn,2000,1907,2.5174884552849663,False,
kne_Latn,2000,1998,2.298262654622389,False,
knk_Latn,2000,1994,11.067515944078234,False,
