lang,n_scoreable,n_self_won,tau,excluded
luc_Latn,2000,2000,54.10542111206055,False
lud_Latn,554,553,19.143993686930337,False
lwg_Latn,1392,1392,19.84684980875651,False
lwo_Latn,2000,2000,28.567322654088336,False
lww_Latn,2000,1999,33.255781456565906,False
maf_Latn,2000,2000,42.978290384250215,False
mag_Deva,2000,1811,1.4666025611029732,False
maj_Latn,2000,2000,19.61531534676023,False
mal_Latn,2000,1928,2.189619176440769,False
maq_Latn,2000,2000,34.85339093170164,False
mar_Latn,2000,1900,2.884641832733154,False
maw_Latn,2000,2000,4.4428402016745565,False
max_Latn,333,328,3.6411261790275575,False
maz_Latn,2000,2000,36.949038864050934,False
mbd_Latn,2000,1995,18.9838447004954,False
mbf_Latn,2000,1999,31.83084903717041,False
mbi_Latn,2000,2000,20.782253155771894,False
mbj_Latn,2000,1999,22.65805191879274,False
mbl_Latn,2000,2000,33.334378802490235,False
mbt_Latn,2000,1999,6.311184597015376,False
mcb_Latn,2000,2000,11.211701742892803,False
mcf_Latn,2000,2000,25.984340418179844,False
mcu_Latn,2000,2000,57.44056255442302,False
mda_Latn,2000,2000,40.52558862957424,False
mdf_Cyrl,2000,1955,0.37042306264241537,False
mej_Latn,2000,1999,60.40010159835816,False
men_Latn,2000,1992,12.378369357426962,False
meq_Latn,2000,1997,9.661633344862167,False
mer_Latn,2000,1914,10.634313446384002,False
met_Latn,2000,1999,47.344888247680665,False
mev_Latn,277,277,29.25354421106974,False
mfg_Latn,1598,1598,29.368485809495713,False
mfh_Latn,2000,1998,49.181174886576336,False
mfi_Latn,2000,1999,22.4879231399536,False
mfk_Latn,2000,2000,6.548540363057458,False
mfz_Latn,2000,2000,57.247740397389734,False
mgc_Latn,2000,2000,38.01275889617072,False
mgm_Latn,179,178,-inf,True
mgo_Latn,2000,1996,69.90521680641174,False
mhi_Latn,2000,2000,25.66093672701518,False
mhl_Latn,2000,2000,32.61480564880371,False
mhw_Latn,524,522,17.961762670813666,False
mhx_Latn,2000,2000,35.135231398010255,False
mhy_Latn,2000,1995,30.450952887386745,False
mic_Latn,2000,2000,24.52193951763577,False
mie_Latn,2000,2000,16.971590596008294,False
mif_Latn,2000,1999,8.432257712554941,False
mig_Latn,2000,2000,16.4778894954257,False
mih_Latn,2000,1999,9.928432166290293,False
mil_Latn,2000,2000,31.39432949150933,False
mim_Latn,2000,2000,53.389363642501834,False
min_Arab,847,841,7.818297658284505,False
