lang,N,category,support,f1_baseline,f1_freq_prior,f1_learned_bias,f1_floor21,f1_margin_q5,f1_margin_q5_head,f1_gt_margin_adaptive
tbz_Latn,52480,head,8922,0.9998319045217683,0.9998319045217683,0.9998879300683626,0.9998879300683626,0.9998319045217683,0.9998319045217683,0.9998879300683626
tca_Latn,17326,mid,2571,1.0,1.0,1.0,1.0,1.0,1.0,0.9998054853141412
tcc_Latn,17823,mid,1873,0.9962765957446809,0.9965397923875432,0.9973375931842385,0.9973375931842385,0.9957469431153642,0.9962765957446809,0.999466097170315
tcf_Latn,100000,head,18312,0.9977891202882333,0.997625999399678,0.9978437099107459,0.9969462318682517,0.9977346543300855,0.9976801943178406,0.9959957505924655
tcs_Latn,22712,head,2372,0.9850746268656716,0.9861111111111112,0.9865263157894738,0.9850620660635389,0.9850746268656716,0.9850746268656716,0.9854767417385812
tcy_Knda,8457,mid,1285,0.49517684887459806,0.5702923976608186,0.5938949938949939,0.5257974737743524,0.49517684887459806,0.49517684887459806,0.588861985472155
tcz_Latn,68634,head,11809,0.9920668410836357,0.9914414604325645,0.9922761997214368,0.9921107032865037,0.9920668410836357,0.99202497995696,0.9922362869198311
tdx_Latn,55963,head,9542,0.9907621247113164,0.9909768125065576,0.9920747388862647,0.9907130489532504,0.9907621247113164,0.9907101243898598,0.9900220565066694
ted_Latn,17646,mid,1486,1.0,1.0,1.0,0.9993275050437123,1.0,1.0,0.998989558773998
tee_Latn,17807,mid,2913,0.999828385103827,0.999828385103827,0.999828385103827,0.999828385103827,0.999828385103827,0.999828385103827,0.9994849785407726
tel_Latn,4040,mid,507,0.5983127839065542,0.6903860711582135,0.6851574212893553,0.6393897364771151,0.5848101265822786,0.5983127839065542,0.7444535743631882
tel_Telu,100000,head,102311,0.9992615089670418,0.9995208386301851,0.9992761915940414,0.999383851028871,0.9992615089670418,0.9992615089670418,0.9996922009585741
tem_Latn,13526,mid,2176,0.9990817263544537,0.9988524213908653,0.9990817263544537,0.9988524213908653,0.9990817263544537,0.9990817263544537,0.9988508388876121
teo_Latn,41825,head,6543,0.990989615149664,0.991449076194839,0.9927386685011083,0.991373387281472,0.9909153370486297,0.9906898656898656,0.9915208922160264
ter_Latn,17895,mid,1767,0.9957734573119188,0.9968970380818053,0.9963349309275444,0.9968970380818053,0.9957734573119188,0.9957734573119188,0.9988694177501413
tet_Latn,100000,head,72029,0.9948078196327141,0.9946766259284548,0.9950436728405819,0.994766805800414,0.9948008864976374,0.9948010314307616,0.9945735840119256
tew_Latn,10834,mid,869,0.9988505747126437,0.9988505747126437,0.9994249568717654,0.9988505747126437,0.9988505747126437,0.9988505747126437,1.0
tfr_Latn,17084,mid,2745,0.997815799053513,0.997815799053513,0.997815799053513,0.9972712388575586,0.9976342129208371,0.997815799053513,0.998541742617572
tgk_Cyrl,100000,head,38445,0.9871741828713282,0.9853976935579577,0.9910104185611472,0.9871932386503146,0.9872413035328792,0.9872292022129155,0.9832589142099778
tgo_Latn,24717,head,1108,0.9950517318938371,0.9959477712742009,0.9954995499549955,0.9963996399639965,0.9950517318938371,0.9950517318938371,0.9963996399639965
tgp_Latn,17765,mid,1560,0.9945773524720893,0.9955300127713921,0.9958479718939636,0.9958479718939636,0.9942602040816326,0.9945773524720893,0.9980781550288277
tha_Thai,100000,head,196788,0.9954876087899748,0.9957644201082879,0.995779794041702,0.9959463768670518,0.9954953000538522,0.9955004274976711,0.998550599339887
thk_Latn,13482,mid,2139,0.9962738705170004,0.9967381174277725,0.9967381174277725,0.9967381174277725,0.9962738705170004,0.9962738705170004,0.9960159362549801
thl_Deva,6915,mid,1008,0.9690522243713734,0.9794721407624633,0.9842983316977431,0.9718446601941748,0.9690522243713734,0.9690522243713734,0.9764411027568922
thv_Latn,372,flat_magnet,17,0.10606060606060608,0.24390243902439027,0.13592233009708737,0.3870967741935484,0.1320754716981132,0.14432989690721648,0.10810810810810811
tif_Latn,23726,head,1052,0.9943289224952742,0.9943289224952742,0.995740653099858,0.9938592347661785,0.9938592347661785,0.9933899905571294,0.9947990543735225
tig_Ethi,3064,flat_magnet,336,0.11185682326621924,0.1266689489900719,0.12426834759117517,0.14683244523386618,0.11185682326621924,0.11185682326621924,0.062143310082435003
tih_Latn,40349,head,5509,0.9944811363430742,0.9938517179023508,0.9952915610286128,0.9946611166410279,0.9944811363430742,0.9943911706169711,0.9949312092686459
tik_Latn,13464,mid,2152,0.9997677119628339,1.0,1.0,0.9997677119628339,0.9997677119628339,0.9997677119628339,0.9995353159851301
tim_Latn,30702,head,960,0.9984399375975038,0.9984399375975038,0.9989594172736733,0.9984399375975038,0.9984399375975038,0.9984399375975038,0.9989594172736733
tir_Ethi,100000,head,134047,0.9817859066461339,0.9870758740849966,0.9895431617088774,0.9852706058441338,0.9817859066461339,0.9817859066461339,0.9616756551814855
tiv_Latn,100000,head,69574,0.9956793640947221,0.9958174082353789,0.9962433393180327,0.9962151523671519,0.9956938523792007,0.9957228276941497,0.9963971234633732
tiy_Latn,17716,mid,1531,0.9983697424193023,0.9980443285528031,0.9983697424193023,0.9983697424193023,0.9980443285528031,0.9983697424193023,0.9983665468801045
tke_Latn,14338,mid,2311,0.9603174603174603,0.9661551397939878,0.9605180697723,0.9610715780661363,0.9603174603174603,0.9603174603174603,0.973134328358209
tkl_Latn,505,flat_magnet,23,0.14705882352941177,0.25974025974025977,0.1515151515151515,0.4545454545454545,0.291970802919708,0.2962962962962963,0.39603960396039606
tkr_Cyrl,777,isolated_tail,34,0.8831168831168831,0.9577464788732395,0.8831168831168831,0.9189189189189189,0.9090909090909091,1.0,0.9315068493150686
tku_Latn,17821,mid,1546,0.9967741935483873,0.9967741935483873,0.9967741935483873,0.9961315280464216,0.9967741935483873,0.9967741935483873,0.9964504678928687
tlb_Latn,13436,mid,2161,0.9953938277291571,0.9970011534025375,0.9970011534025375,0.995852534562212,0.995164632742344,0.9953938277291571,0.9965269738365362
tlf_Latn,23775,head,1018,0.9980372914622179,0.9980372914622179,0.9985272459499264,0.9985272459499264,0.9980372914622179,0.9980372914622179,0.9985272459499264
tlh_Latn,42807,head,7233,0.9887778842206105,0.9895918926321555,0.9936060501890683,0.9880968668764537,0.9886425834701696,0.9885749469795444,0.9885041740796496
tlj_Latn,17791,mid,1532,0.9944823109380072,0.9964227642276423,0.9951282884053264,0.9944823109380072,0.9941596365996107,0.9944823109380072,0.9990205680705191
tll_Latn,100000,head,86054,0.9972919299512546,0.9974499004413185,0.9974729536164713,0.9977766654638156,0.9973679613346531,0.9974205644480416,0.9978942469897039
tly_Latn,3892,flat_magnet,476,0.026801617143988012,0.03347250725355601,0.08117384588982325,0.032247091638887,0.02671024456215485,0.026801617143988012,0.43789270178830353
tmc_Latn,6765,mid,987,0.9904666332162568,0.9949596774193549,0.9944584382871536,0.9924585218702865,0.9904666332162568,0.9904666332162568,0.9974657881398886
tmd_Latn,17323,mid,1509,0.9983449189010261,0.9983449189010261,0.9983449189010261,0.9986754966887417,0.9983449189010261,0.9983449189010261,0.9993373094764745
tna_Latn,23936,head,1019,0.9980411361410382,0.998530132288094,0.998530132288094,0.9980411361410382,0.9975526186979932,0.9975526186979932,0.9980411361410382
tnc_Latn,5146,mid,701,0.9985754985754985,0.9992872416250891,0.9985754985754985,0.9992872416250891,0.9985754985754985,0.9985754985754985,0.9992862241256245
tnk_Latn,17717,mid,1504,0.9986702127659575,0.9986702127659575,0.9993346640053227,0.9986702127659575,0.9986702127659575,0.9986702127659575,0.9986684420772304
tnn_Latn,17665,mid,1528,0.9977101733725874,0.9977101733725874,0.9980366492146597,0.9983633387888707,0.9973839110529759,0.9977101733725874,0.9983622666229938
tnp_Latn,10970,mid,1718,0.9979668893406912,0.9982568274259151,0.9979668893406912,0.997677119628339,0.9979668893406912,0.9979668893406912,0.997382960162838
tnr_Latn,6516,mid,941,0.9952406134320465,0.996822033898305,0.996822033898305,0.9957671957671957,0.9952406134320465,0.9952406134320465,0.9984051036682615
tob_Latn,42001,head,7100,0.9943478875229617,0.994560226068527,0.9948413539679175,0.9946342841005366,0.9943478875229617,0.9943478875229617,0.9943494843904506
toc_Latn,17742,mid,2911,0.9987991079087323,0.999141925519135,0.9996565934065934,0.999141925519135,0.9987991079087323,0.9987991079087323,0.9993124785149535
tod_Latn,19051,head,3063,0.9970645792563602,0.997715404699739,0.997552618697993,0.9973898858075041,0.9969020055437795,0.9967394848386045,0.997715404699739
tog_Latn,100000,head,33738,0.976370020296597,0.9759997631068537,0.9779764468271529,0.9751995143546691,0.9763417922166422,0.976328030101028,0.9736620778186005
toh_Latn,89915,head,15403,0.9898348980252509,0.9865875677069899,0.9858003026692855,0.9883029598035414,0.9893871740115189,0.9886841254445522,0.9910513813413167
toi_Latn,100000,head,110098,0.9946263758802215,0.9949159028372542,0.9948778242601555,0.9947324772849475,0.9946493354966912,0.9946722450858412,0.995234345484918
toj_Latn,100000,head,29964,0.9940598698191189,0.993880826589982,0.9942283563362609,0.9934336936726204,0.9940432367311426,0.9940434360673293,0.9926286648210534
tok_Latn,48852,head,8279,0.9987913947304808,0.9987913947304808,0.9987912486401548,0.9986700519888768,0.9987913947304808,0.9987913947304808,0.9986095157487456
ton_Latn,100000,head,187969,0.998495359582429,0.9985461633089963,0.9985433958847606,0.9987248327507674,0.9985673733936209,0.9985887214881799,0.9986319089926697
too_Latn,17821,mid,1531,0.9977101733725875,0.9977101733725875,0.9977101733725875,0.9970559371933269,0.9977101733725875,0.9977101733725875,0.9973821989528796
top_Latn,100000,head,38045,0.9919504316051476,0.992299346370637,0.9926165083229683,0.9932837991485761,0.9919506447427648,0.9919906800640745,0.9963395043846944
tos_Latn,17720,mid,2904,0.9448152368549569,0.9485210001634254,0.9483660130718955,0.9542913515291023,0.9448152368549569,0.9448152368549569,0.9957081545064378
tpa_Latn,1672,mid,29,0.6590909090909091,0.725,0.6823529411764707,0.7341772151898733,0.6590909090909091,0.6590909090909091,0.7532467532467533
tpi_Latn,100000,head,269956,0.9952631853125256,0.9953324837920546,0.9954541903660084,0.9952427110407431,0.9952687931980762,0.9952706976744187,0.9953065791603185
tpm_Latn,56620,head,9404,0.9963787410799873,0.9962726304579339,0.9964844998402045,0.9964321848873743,0.9963787410799873,0.9964321848873743,0.9963783553472519
tpn_Latn,493,flat_magnet,22,0.26490066225165565,0.3571428571428571,0.2857142857142857,0.6349206349206349,0.4235294117647059,0.45000000000000007,0.3925233644859813
tpp_Latn,17827,mid,2602,0.9990401228642733,0.9996158278908952,0.9994238525062416,0.999231950844854,0.9990401228642733,0.9990401228642733,0.9998078770413065
tpt_Latn,17825,mid,2881,0.9982662968099861,0.9987857762359064,0.9984393965666725,0.9982662968099861,0.9982662968099861,0.9982662968099861,0.9993055555555556
tpw_Latn,360,flat_magnet,16,0.2276422764227642,0.44444444444444436,0.30000000000000004,0.875,0.4482758620689655,0.46428571428571436,0.5454545454545454
tpz_Latn,24321,head,2726,0.9985347985347985,0.9989006962257236,0.9990837456477918,0.9985347985347985,0.9985347985347985,0.9985347985347985,0.9985347985347985
tqo_Latn,6765,mid,984,0.9864253393665159,0.9914098029307731,0.9889112903225806,0.9894099848714071,0.9859296482412059,0.9864253393665159,0.9856410256410255
trc_Latn,10997,mid,1722,0.9994196169471851,1.0,0.9997097242380262,0.9994196169471851,0.9994196169471851,0.9994196169471851,0.9988372093023256
trn_Latn,6686,mid,968,0.9902813299232737,0.9953727506426735,0.9943502824858756,0.9923116350589442,0.9902813299232737,0.9902813299232737,0.9879895561357703
tro_Latn,11062,mid,1734,0.9948305571510625,0.9959746981023576,0.997408580477973,0.9959723820483314,0.9948305571510625,0.9948305571510625,0.9968217278243282
trp_Latn,30617,head,5142,0.993106126808428,0.9935909885414643,0.9936862554638174,0.9933003204194581,0.9932038834951455,0.9932038834951455,0.9932990191317859
trq_Latn,6754,mid,986,0.9979757085020243,0.9979757085020243,0.9979757085020243,0.9974709155285787,0.9979757085020243,0.9979757085020243,0.9974657881398886
trs_Latn,6763,mid,985,0.9974606399187405,0.9979674796747968,0.9979674796747968,0.9974580579562786,0.9974606399187405,0.9974606399187405,0.9964376590330789
trv_Latn,5293,mid,720,0.6307017543859649,0.7289340101522842,0.6967054263565893,0.6166380789022299,0.6192937123169682,0.6307017543859649,0.9282868525896415
tsc_Latn,100000,head,43317,0.984941013185288,0.9836247059366207,0.983400431427286,0.9833889344214986,0.984788940773961,0.9836674861779608,0.9693773392310309
tsg_Latn,10993,mid,1725,0.995096625324488,0.9971098265895955,0.9953837276399308,0.995958429561201,0.995096625324488,0.995096625324488,0.9970963995354238
tsn_Latn,100000,head,128239,0.9757105943152454,0.9757473121620782,0.9768094805432828,0.9753402516871744,0.9757157066923627,0.9757083132586294,0.9754424667057641
tso_Latn,100000,head,130135,0.9877932746977328,0.9879409104612601,0.9888740852304544,0.9876282601467598,0.9878013877178461,0.9877862004950495,0.9875492696498958
tsw_Latn,17700,mid,1606,0.9968866749688667,0.9971971348489567,0.9971971348489567,0.9968866749688667,0.9962663347853141,0.9968866749688667,0.9978172747115684
tsz_Latn,100000,head,20208,0.9633006376930366,0.9649781592459193,0.9646216768916155,0.9635625462809284,0.9632266325224071,0.9632019666589843,0.9652337207531848
ttc_Latn,17827,mid,1585,0.9952904238618524,0.9968553459119497,0.9959158027018536,0.9962287869264613,0.9952904238618524,0.9952904238618524,0.9993694829760403
tte_Latn,30509,head,952,0.9978969505783385,0.9978969505783385,0.9984218832193582,0.9978969505783385,0.9978969505783385,0.9978969505783385,0.9984218832193582
ttj_Latn,89198,head,15330,0.9508853773120012,0.9544491180018911,0.9560594624749778,0.9509508196721311,0.9508541392904074,0.9509230668155837,0.9500953382865408
ttq_Latn,6630,mid,962,0.8006658343736995,0.8056951423785594,0.8063704945515507,0.8111298482293423,0.7990033222591363,0.8006658343736995,0.870327641901246
ttq_Tfng,4277,mid,551,1.0,1.0,1.0,1.0,1.0,1.0,1.0
tuc_Latn,42199,head,6014,0.9987532208461475,0.9988364361702127,0.999002493765586,0.9989198171998338,0.9987532208461475,0.9986702127659575,0.9987534280727998
tue_Latn,17632,mid,2834,0.9989425449418399,0.9991186321170457,0.9991186321170457,0.9987665198237885,0.9985905567300917,0.9989425449418399,0.999647266313933
tuf_Latn,17688,mid,1514,0.9967083607636603,0.997364953886693,0.997364953886693,0.9963803882856203,0.9967083607636603,0.9967083607636603,0.9980184940554822
tui_Latn,30782,head,5170,0.9945893719806762,0.9956483899042646,0.9943011687433594,0.9950729398125784,0.9945893719806762,0.9945893719806762,0.9951690821256038
tuk_Arab,4783,mid,630,0.9538228614685844,0.975987606506584,0.9820732657833203,0.9574468085106383,0.9538228614685844,0.9538228614685844,0.9880287310454907
tuk_Cyrl,100000,head,25644,0.9925537085642072,0.9919378338999514,0.9938671806553355,0.9922405242994107,0.9925151155782802,0.9925151155782802,0.9908281839026855
tuk_Latn,100000,head,85033,0.9942818147590361,0.9940905643070084,0.99592909196953,0.9943838395718779,0.9942239371338494,0.9942123094297007,0.9942057261059659
tul_Latn,4299,mid,552,0.9865951742627346,0.9954914337240758,0.989247311827957,0.9910233393177738,0.9857142857142858,0.9865951742627346,0.9945553539019963
tum_Latn,100000,head,120981,0.9895150666372995,0.9895772319221676,0.9899984216778395,0.9891947805929784,0.9895113031914893,0.9895071912101429,0.9891747119277483
tuo_Latn,28238,head,4750,0.9996843102178259,0.9996843102178259,0.9997895179962113,0.9996843102178259,0.9996843102178259,0.9995791245791246,0.9996843102178259
tur_Latn,100000,head,415692,0.9820721263785744,0.9850095765056395,0.9888955763592284,0.9824062013688674,0.9823734056775931,0.9824509619770844,0.9876040671654456
tuv_Latn,532,flat_magnet,16,0.1879194630872483,0.3414634146341463,0.21875,0.6829268292682927,0.5098039215686275,0.52,0.5769230769230769
tvk_Latn,22714,head,3072,0.9949797570850203,0.9956246961594555,0.9959474793321446,0.9951409135082605,0.9946576007770763,0.9946576007770763,0.9953021221448242
tvl_Latn,100000,head,75374,0.9928875108949494,0.9930696888676058,0.992994897517945,0.9934094581922895,0.993028670258764,0.9929829929031786,0.9941325616280149
twb_Latn,6753,mid,978,0.972972972972973,0.9778225806451614,0.9758793969849247,0.9748490945674044,0.972972972972973,0.972972972972973,0.9728900255754477
twi_Latn,100000,head,293655,0.9936740192845629,0.9942204250452813,0.9950227482639483,0.9938068829918785,0.9936912570037667,0.9936947044767428,0.9943680916712443
twu_Latn,13437,mid,2157,0.9946746932160223,0.995366079703429,0.995135510771369,0.9949026876737719,0.9946746932160223,0.9946746932160223,0.9965172974228002
twx_Latn,26573,head,4397,0.7035376183358246,0.7194539249146757,0.75046904315197,0.6951660637948044,0.6963669242150254,0.683887633193413,0.735878661087866
txq_Latn,18350,head,1971,0.992393509127789,0.9926451940147096,0.9934010152284265,0.9926414615579802,0.9921419518377693,0.9918905220476432,0.9926414615579802
txu_Latn,17214,mid,2690,0.9994426899498422,0.9994426899498422,0.9996283909327388,0.9996283909327388,0.9994426899498422,0.9994426899498422,1.0
tyv_Cyrl,100000,head,22167,0.9883537218435428,0.9878893123745517,0.9898277498982775,0.9880176012636804,0.9883096366508689,0.9883096366508689,0.9863933318314935
tzh_Latn,100000,head,34836,0.9894995499807134,0.988672677470897,0.9896544825812351,0.9882493868005248,0.9894433095724469,0.9893726431264999,0.9863177187673161
tzj_Latn,56692,head,2453,0.9672165378993527,0.9671891327063742,0.9674321503131524,0.967000835421888,0.9672165378993527,0.9672165378993527,0.96760710553814
tzl_Latn,190,flat_magnet,9,0.29508196721311475,0.72,0.36734693877551017,0.9,0.2535211267605634,0.29508196721311475,0.020689655172413796
tzm_Tfng,1590,twin,90,0.7321428571428571,0.7605633802816902,0.7321428571428571,0.7256637168141592,0.7130434782608697,0.7321428571428571,0.7614213197969543
tzo_Latn,100000,head,85255,0.9956023901333411,0.9956618733408285,0.9958278656207888,0.9959749079054221,0.9956083547224904,0.9956201801377523,0.9961056074546438
ubr_Latn,27048,head,1465,0.9938858695652174,0.9945615227736233,0.9959155888359428,0.9945615227736233,0.9938858695652174,0.9935483870967742,0.9945615227736233
ubu_Latn,58489,head,4762,0.998636029797503,0.9985312631137222,0.9987408184679958,0.9977985113743579,0.998636029797503,0.998636029797503,0.9984265184097347
udm_Cyrl,100000,head,21542,0.9516723640994705,0.9463191546043869,0.976130970123587,0.944557792956622,0.9510583191926408,0.9508928571428571,0.9302193604714613
udu_Latn,17827,mid,1541,0.998703823720026,0.9983803045027535,0.9990275526742302,0.9983792544570502,0.998703823720026,0.998703823720026,0.999026921829387
uig_Arab,100000,head,22591,0.999092378190512,0.9989818053034663,0.9992693133759936,0.9991145741101469,0.9990702616549343,0.999092418372994,0.9988712568886529
uig_Cyrl,39412,head,6631,0.9907941022378564,0.9917590650284687,0.9917590650284687,0.9907927240062878,0.9906458130659282,0.9906458130659282,0.9911597243032664
uig_Latn,59496,head,10066,0.9846576148228028,0.9841720978095752,0.9914605854188261,0.9838891337348808,0.984175199647249,0.9839341692789968,0.9846576148228028
ukr_Cyrl,100000,head,367448,0.9661823175286128,0.968084203035094,0.9818942493077213,0.9669074489042941,0.9661724817103671,0.9661661167756961,0.9691772536411486
umb_Latn,100000,head,95914,0.9935502800467356,0.993572652079852,0.9937285515940586,0.9935936051293066,0.9935608938254787,0.9935714397983936,0.9936431802949062
upv_Latn,17741,mid,1538,0.9912875121006777,0.9922480620155039,0.9948186528497409,0.9922480620155039,0.9912875121006777,0.9912875121006777,0.997725056873578
ura_Latn,17359,mid,1466,0.9989778534923339,0.9993183367416496,0.9989778534923339,0.9986376021798365,0.9989778534923339,0.9989778534923339,0.9993178717598908
urb_Latn,17434,mid,1496,0.9949715051961112,0.9953051643192489,0.9956390472995639,0.9956419711699631,0.9949715051961112,0.9949715051961112,0.9959731543624161
urd_Arab,100000,twin,111799,0.9767066389461387,0.9771769742029964,0.9785506620221605,0.976575959014693,0.9767160786683563,0.9767299227938523,0.977321760750206
urd_Latn,38376,head,6397,0.959365387728671,0.9605624696945209,0.960213488597768,0.9610389610389611,0.9591324755199482,0.9588553876000323,0.9592034968431278
urh_Latn,100000,head,25879,0.9920176269351939,0.9918290869052909,0.9921752738654148,0.9915765069551778,0.9919409388709584,0.9919409388709584,0.9911384829237215
uri_Latn,4227,mid,542,0.9890510948905109,0.993583868010999,0.9917657822506862,0.993583868010999,0.9890510948905109,0.9890510948905109,0.9935125115848008
urk_Thai,13466,mid,2164,0.9981549815498155,0.9983852364475202,0.9986155976003691,0.9981549815498155,0.9981549815498155,0.9981549815498155,0.992081974848626
urt_Latn,17543,mid,1525,0.9990173599737963,0.9993446920052425,0.9996722386102918,0.9983611930514584,0.9990173599737963,0.9990173599737963,0.9986868023637557
urw_Latn,1006,mid,44,0.8543689320388349,0.9565217391304348,0.9072164948453608,0.9263157894736842,0.8543689320388349,0.8543689320388349,0.9887640449438202
ury_Latn,6598,mid,941,0.9926004228329809,0.9947033898305084,0.9941768131286394,0.9941768131286394,0.9926004228329809,0.9926004228329809,0.994127068873465
usa_Latn,24754,head,1144,0.9991258741258742,0.9991258741258742,0.9991258741258742,0.9991258741258742,0.9991258741258742,0.9991258741258742,0.9991258741258742
usp_Latn,17825,mid,1511,0.9960422163588389,0.9966996699669967,0.9963708347080172,0.9976874793524941,0.9960422163588389,0.9960422163588389,0.9990069513406157
uth_Latn,4272,mid,550,0.9981851179673321,0.9990917347865577,1.0,0.9981851179673321,0.9981851179673321,0.9981851179673321,0.9981818181818182
uvh_Latn,17225,mid,1544,0.9996762706377468,0.9996762706377468,0.9996762706377468,0.9996762706377468,0.9996762706377468,0.9996762706377468,0.9996760609005507
uvl_Latn,24441,head,1110,0.995958688819039,0.995958688819039,0.9968539325842696,0.9964093357271095,0.995958688819039,0.995958688819039,0.995958688819039
uzn_Cyrl,37596,head,6241,0.9880320202900847,0.9885804916732751,0.9911743659060189,0.9878638851431745,0.988112220637185,0.988112220637185,0.9880933481505001
uzn_Latn,100000,head,256071,0.987211306650239,0.9881775807812734,0.9894399786006643,0.9880791776131531,0.9874095890843624,0.9875238085839197,0.9886735216483473
uzs_Arab,100000,head,26820,0.9908386187455955,0.990049843428635,0.9957489652086363,0.990727002967359,0.990820243680804,0.990820243680804,0.9903571561028075
vag_Latn,17828,mid,2874,0.9991308882322266,0.9989572471324296,0.9993045897079277,0.9989572471324296,0.9989572471324296,0.9991308882322266,0.9996521739130434
vap_Latn,30667,head,5141,0.9860815774212255,0.9866589327146172,0.9859862762153281,0.985983566940551,0.9860815774212255,0.9860815774212255,0.9862669245647968
var_Latn,11058,mid,1741,0.9971330275229358,0.9974189848006882,0.9974189848006882,0.9974204643164231,0.9971330275229358,0.9971330275229358,0.9968327094730781
vec_Latn,100000,twin,18876,0.8564302647175029,0.8436711318190642,0.9038769037196257,0.842761195839294,0.8559301120379054,0.8556344977304124,0.8272897817672343
ven_Latn,100000,head,118406,0.9965314981471678,0.9966166862156428,0.9967775674657114,0.9970752189353119,0.996535747863429,0.9965654948694168,0.9970247542142262
vep_Latn,9947,flat_magnet,1546,0.306870844247431,0.3753694581280788,0.5346953152518492,0.31796369705820987,0.3037722703294516,0.306870844247431,0.6287149434910004
vid_Latn,17829,mid,1519,0.979011947045528,0.9837767683322519,0.9808999676270638,0.9792880258899677,0.9786959328599096,0.979011947045528,0.9846955389124065
vie_Latn,100000,head,322318,0.9977722472339513,0.9977834214838806,0.9978966924945786,0.9979004450683753,0.9977784889374963,0.9977769527008239,0.9977191672243244
viv_Latn,23382,head,1766,0.9971687429218573,0.9968864987262949,0.9971687429218573,0.9971687429218573,0.9971687429218573,0.9971687429218573,0.9974511469838573
vls_Latn,25500,flat_magnet,4277,0.45920537213206486,0.497511833960432,0.7419118991043685,0.45636090560160203,0.4588458957727578,0.45856384464934336,0.4602078067958439
vmk_Latn,1646,flat_magnet,93,0.40097799511002447,0.59375,0.4289544235924933,0.5479452054794521,0.3990267639902676,0.40097799511002447,0.4909090909090909
vmw_Latn,100000,head,45017,0.9837331930185954,0.9843218822687422,0.9838682593168918,0.98371401087224,0.9837342856183323,0.9837232732564647,0.9829708727008442
vmy_Latn,17829,mid,2912,0.9991422199348087,0.9993136582017845,0.999485155311481,0.9993136582017845,0.9991422199348087,0.9991422199348087,0.9993129508759876
vol_Latn,88791,head,15382,0.7539980459711009,0.7419240864122753,0.8480097552478006,0.7695446342165145,0.7540359897172237,0.754144711476674,0.7650586701434159
vot_Latn,119,flat_magnet,6,0.19047619047619044,0.4,0.2,0.4444444444444444,0.125,0.19047619047619044,0.02824858757062147
vro_Latn,51151,head,7923,0.6787526564600772,0.6880907372400756,0.8777752605346625,0.6661847252934172,0.6773704937897607,0.6761110871161405,0.6734685091910974
vun_Latn,17824,mid,1522,0.9924614880367093,0.993764358385297,0.993112495900295,0.9937684486716958,0.9924614880367093,0.9924614880367093,0.9947472094550229
vut_Latn,17776,mid,2124,0.9995294117647059,1.0,0.9997646505060015,0.9995294117647059,0.9995294117647059,0.9995294117647059,1.0
waj_Latn,24407,head,1022,0.9990215264187867,0.9995105237395986,0.9990215264187867,0.9995105237395986,0.9990215264187867,0.9985330073349633,0.9995105237395986
wal_Ethi,6595,mid,952,0.9880643487285936,0.9921834288692027,0.9896049896049895,0.9896049896049895,0.9880643487285936,0.9880643487285936,0.9818376068376068
wal_Latn,100000,head,50335,0.9941038559385444,0.9946880076540527,0.9947647111616358,0.9943357466243841,0.9941039735826092,0.9940940561463716,0.9941627652156589
wap_Latn,30027,head,3756,0.9969345595095296,0.9969345595095296,0.9973340442548655,0.9976019184652278,0.9969345595095296,0.9969345595095296,0.9966662221629551
war_Latn,100000,head,95539,0.9541487387589469,0.9504434117336688,0.9647619195222376,0.9528284118847765,0.9539672184620404,0.9538957034892905,0.946076627154792
wat_Latn,6617,mid,955,0.9942738157209787,0.9963484611371936,0.9953100573215217,0.9953100573215217,0.9942738157209787,0.9942738157209787,0.9947589098532496
way_Latn,13526,mid,2163,0.9995378927911276,0.9997688929974579,0.9995378927911276,0.9995378927911276,0.9995378927911276,0.9995378927911276,0.9981481481481481
wba_Latn,7083,mid,1032,0.988009592326139,0.9927710843373494,0.9903846153846154,0.9913378248315687,0.988009592326139,0.988009592326139,0.9922178988326849
wbm_Latn,64634,head,8543,0.9983032005148907,0.9983032005148907,0.9985953412150298,0.9983032005148907,0.9983032005148907,0.9983032005148907,0.9981273408239699
wbp_Latn,20841,head,2086,0.9992810927390365,0.9992810927390365,0.9995206136145733,0.9992810927390365,0.9992810927390365,0.9992810927390365,0.9992810927390365
wed_Latn,6267,mid,893,0.9775533108866442,0.9825352112676057,0.9786516853932585,0.9814502529510961,0.9775533108866442,0.9775533108866442,0.9830316742081447
wer_Latn,24394,head,1037,0.9961575408261287,0.9966362325804902,0.9971153846153847,0.9961575408261287,0.9961575408261287,0.9961575408261287,0.9980750721847931
wes_Latn,65898,head,11259,0.639867873890347,0.6478092399403874,0.8544397674884746,0.6414848583523283,0.6393022364970387,0.6391139128641706,0.640878418373387
wew_Latn,727,flat_magnet,32,0.512,0.7191011235955056,0.547008547008547,0.8648648648648648,0.8378378378378379,0.8857142857142857,0.7294117647058823
whg_Latn,782,flat_magnet,35,0.5737704918032787,0.813953488372093,0.660377358490566,0.9210526315789475,0.8354430379746834,0.9428571428571428,0.9014084507042254
whk_Latn,11051,mid,1739,0.9977024698449167,0.9979890835966676,0.9979890835966676,0.9977024698449167,0.9977024698449167,0.9977024698449167,0.9927724775946806
wib_Latn,9431,mid,1448,0.9996548153261995,0.9996548153261995,0.9996548153261995,0.9996548153261995,0.9996548153261995,0.9996548153261995,0.9989630141721396
wim_Latn,17245,mid,1550,0.9977470228516254,0.9980682549903414,0.9980682549903414,0.9977470228516254,0.9977470228516254,0.9977470228516254,0.999033193683532
