lang,n_scoreable,n_self_won,tau,excluded
gnb_Latn,2000,1997,21.415019226074218,False
gnd_Latn,2000,1996,101.00091552734375,False
gng_Latn,2000,2000,70.98324050903321,False
gnn_Latn,2000,1996,21.931949615478516,False
goa_Latn,1598,1593,37.996987915039064,False
gof_Ethi,2000,1999,12.115137863159182,False
gof_Latn,2000,1983,8.737411499023438,False
gog_Latn,2000,1994,24.280299758911134,False
goh_Latn,306,260,5.057111358642579,False
gom_Deva,2000,1860,2.2533218383789064,False
gor_Latn,2000,1998,72.48329391479493,False
gos_Latn,2000,1983,3.8939605712890626,False
got_Goth,2000,2000,61.885181808471685,False
got_Latn,2000,1979,12.016570663452148,False
gqr_Latn,2000,2000,72.46145248413086,False
grt_Beng,2000,1993,74.33863525390625,False
gud_Latn,2000,2000,65.55932998657227,False
guh_Latn,2000,2000,110.20051574707031,False
guj_Latn,2000,1928,6.5129554748535154,False
guk_Ethi,2000,1999,50.133523559570314,False
gul_Latn,2000,1999,36.83573608398438,False
gun_Latn,2000,1991,33.243919372558594,False
guo_Latn,2000,2000,96.52759399414063,False
guq_Latn,2000,1999,79.31488189697265,False
guu_Latn,2000,2000,118.47297058105468,False
guz_Latn,2000,1993,22.997528076171875,False
gvl_Latn,2000,1998,87.09546737670898,False
gvn_Latn,2000,1999,71.64679565429688,False
gwi_Latn,2000,2000,93.6537368774414,False
gwr_Latn,2000,1999,26.08526153564453,False
hae_Latn,2000,1996,12.157005310058594,False
hag_Latn,2000,1999,24.39265289306641,False
hak_Latn,2000,1970,72.2324447631836,False
hav_Latn,2000,1949,3.6981628417968753,False
haw_Latn,2000,1979,32.533563232421876,False
hay_Latn,2000,1610,3.956339263916016,False
hig_Latn,2000,1995,86.38360443115235,False
hix_Latn,2000,2000,126.12021713256836,False
hlt_Latn,2000,1998,12.436182403564453,False
hnn_Latn,2000,2000,40.951657104492185,False
hoc_Latn,380,380,13.228911209106444,False
hoc_Wara,499,499,101.76294631958008,False
hop_Latn,2000,2000,76.7563705444336,False
hto_Latn,2000,2000,59.61318283081055,False
hun_Hung,2000,2000,97.74230194091797,False
hvn_Latn,2000,1992,62.51408767700195,False
hwc_Latn,2000,1998,34.41165618896484,False
icr_Latn,2000,1999,28.15587921142578,False
ife_Latn,2000,2000,112.83452682495117,False
ifk_Latn,2000,1997,21.180560302734378,False
ifu_Latn,2000,1993,61.79264831542969,False
ikt_Latn,1601,1601,36.86427307128906,False
ikw_Latn,2000,1998,42.941671752929686,False
ilb_Latn,2000,1998,17.851369094848636,False
ile_Latn,2000,1875,2.0902347564697266,False
inb_Latn,2000,1998,70.10743637084961,False
inh_Cyrl,2000,1830,12.068225860595703,False
iqw_Latn,2000,1986,8.759384155273438,False
iri_Latn,2000,1998,72.00707702636718,False
irk_Latn,2000,1998,76.12379608154298,False
iry_Latn,2000,1996,42.832223892211914,False
isd_Latn,2000,2000,60.1305908203125,False
itl_Cyrl,978,978,75.57906723022461,False
itv_Latn,2000,1996,43.93961715698242,False
ivb_Latn,2000,2000,42.198446655273436,False
ivv_Latn,2000,1997,34.86868591308594,False
izr_Latn,2000,1998,54.671737670898445,False
jaa_Latn,2000,1992,68.14128608703614,False
jav_Java,2000,2000,84.71419372558594,False
jbo_Latn,2000,1991,7.639110565185547,False
jbu_Latn,2000,1998,62.742671203613284,False
jic_Latn,2000,2000,102.30898818969726,False
jiv_Latn,2000,2000,36.06377639770508,False
jmc_Latn,2000,2000,34.335076904296876,False
jun_Orya,2000,1994,62.779615020751955,False
kak_Latn,165,162,-inf,True
kan_Latn,2000,1952,7.705549812316895,False
kao_Latn,2000,1998,43.636154937744145,False
kap_Cyrl,776,776,67.25844955444336,False
kas_Arab,2000,1993,29.273797607421876,False
kas_Deva,2000,1973,9.970993041992188,False
kas_Latn,405,404,22.088592529296875,False
kbc_Latn,2000,2000,99.1067268371582,False
kbh_Latn,2000,2000,104.1534294128418,False
kbo_Latn,2000,2000,65.06097640991212,False
kbr_Latn,2000,1999,54.01572036743164,False
kby_Latn,1099,1096,21.439746856689453,False
kca_Cyrl,951,946,41.61491012573242,False
kcg_Latn,2000,2000,110.09260482788086,False
kdc_Latn,2000,1964,6.856891632080078,False
kdh_Latn,1820,1820,79.92344360351562,False
kdi_Latn,2000,2000,29.66232681274414,False
kdj_Latn,2000,1997,34.13678588867188,False
kdl_Latn,2000,1999,25.77825469970703,False
kdr_Latn,85,85,-inf,True
kei_Latn,226,224,23.890987396240234,False
ken_Latn,2000,2000,80.54412002563477,False
keo_Latn,2000,2000,59.10660018920898,False
ker_Latn,2000,2000,78.11826629638672,False
kex_Deva,739,723,3.6521728515625003,False
kez_Latn,2000,1998,70.34722366333008,False
kff_Telu,2000,1998,36.771034240722656,False
kgk_Latn,2000,1993,63.681234741210936,False
kgr_Latn,2000,1998,77.1210220336914,False
khq_Latn,2000,1997,25.894490051269536,False
khs_Latn,2000,2000,95.36595001220704,False
khy_Latn,2000,1996,34.2847785949707,False
kix_Latn,2000,2000,63.80495910644531,False
kje_Latn,2000,1999,64.55352401733398,False
kkc_Latn,2000,2000,84.9388557434082,False
kki_Latn,2000,1997,15.374745178222659,False
kkj_Latn,2000,2000,80.02015380859375,False
kkl_Latn,2000,2000,76.98472137451172,False
kle_Deva,2000,1997,36.081301879882815,False
klt_Latn,2000,2000,93.0994972229004,False
kma_Latn,2000,1991,6.5302734375,False
kmd_Latn,2000,2000,66.40568618774414,False
kmg_Latn,2000,1998,83.22015075683593,False
kmk_Latn,2000,1995,47.940834045410156,False
kmr_Cyrl,2000,2000,80.46104927062989,False
kmy_Latn,2000,1991,4.472133636474609,False
knc_Arab,2000,1871,60.15227508544922,False
knc_Latn,2000,1944,4.27624282836914,False
kne_Latn,2000,2000,19.02229232788086,False
knk_Latn,2000,1998,28.085530090332036,False
kno_Latn,2000,2000,72.193408203125,False
knx_Latn,351,347,28.841487884521484,False
kny_Latn,2000,1964,41.19941635131836,False
kog_Latn,2000,2000,109.680322265625,False
koi_Cyrl,2000,1794,2.7858604431152343,False
kpj_Latn,2000,1999,79.09369125366212,False
kpq_Latn,2000,1997,71.11907653808593,False
kpz_Latn,2000,2000,64.13204307556153,False
kqa_Latn,889,889,85.60230712890626,False
kqe_Latn,2000,1997,24.14566345214844,False
kqf_Latn,2000,2000,44.615684509277344,False
kql_Latn,1133,1133,81.28746795654297,False
kqo_Latn,2000,2000,135.51836471557618,False
kqp_Latn,2000,1999,83.91088256835937,False
kqs_Latn,2000,2000,55.25625305175781,False
kqw_Latn,2000,2000,52.38284149169922,False
kqy_Ethi,2000,1998,24.584920501708986,False
krj_Latn,2000,1993,17.954141235351564,False
krl_Latn,2000,1866,10.764045715332031,False
kru_Deva,2000,1998,52.85881500244141,False
krx_Latn,970,970,47.526129531860356,False
ksb_Latn,2000,2000,23.322744750976565,False
ksc_Latn,2000,2000,36.972531127929685,False
ksf_Latn,2000,1987,95.1890121459961,False
ksh_Latn,2000,1961,4.7947998046875,False
ksj_Latn,2000,2000,77.39043617248535,False
ksp_Latn,2000,1999,49.955003356933595,False
ktb_Ethi,2000,1998,21.149172973632815,False
ktj_Latn,2000,2000,34.56658172607422,False
ktm_Latn,2000,1996,47.29951095581055,False
ktz_Latn,357,357,79.459716796875,False
kub_Latn,2000,1997,75.407763671875,False
kuj_Latn,2000,1998,58.939429473876956,False
kum_Cyrl,2000,1978,15.151175689697267,False
kus_Latn,2000,1999,39.96692886352539,False
kvg_Latn,2000,2000,114.65191421508788,False
kvj_Latn,2000,2000,78.03242111206055,False
kvn_Latn,2000,1999,83.27604675292969,False
kwd_Latn,2000,2000,71.0038963317871,False
kwi_Latn,2000,1999,69.34124603271485,False
kxc_Ethi,2000,1999,28.018112182617188,False
kxm_Thai,2000,2000,110.06428527832031,False
kxw_Latn,2000,2000,100.25090637207032,False
kyf_Latn,2000,2000,55.31942443847656,False
kyu_Kali,2000,2000,220.78838729858398,False
kyu_Latn,2000,1990,152.9720672607422,False
kyu_Mymr,2000,2000,214.37242660522463,False
kyz_Latn,2000,2000,98.71278228759766,False
kzf_Latn,2000,1999,31.010546875,False
kzj_Latn,2000,1981,5.102317810058594,False
kzn_Latn,2000,1573,5.0190673828125005,False
lac_Latn,2000,2000,83.4595573425293,False
lad_Hebr,171,169,-inf,True
lad_Latn,2000,1903,4.472562408447266,False
lai_Latn,2000,1999,24.698689270019532,False
lap_Latn,2000,2000,61.48214569091797,False
las_Latn,2000,1998,30.759680175781252,False
law_Latn,2000,2000,99.37102355957032,False
lbb_Latn,1700,1700,46.768428039550784,False
lbe_Cyrl,182,181,-inf,True
lbj_Tibt,2000,1998,163.9390998840332,False
lbk_Latn,2000,1995,29.072726440429687,False
lcp_Thai,2000,2000,93.7333885192871,False
ldn_Latn,106,106,-inf,True
lea_Latn,2000,1951,9.437419891357422,False
led_Latn,2000,2000,40.979739379882815,False
lee_Latn,2000,2000,100.0367820739746,False
lef_Latn,2000,1998,70.15133132934571,False
lem_Latn,2000,2000,74.86331481933594,False
lew_Latn,2000,1998,26.08739013671875,False
lez_Cyrl,337,335,18.026206970214844,False
lfn_Cyrl,2000,1999,7.874765396118164,False
lfn_Latn,2000,1954,3.108637237548828,False
lgg_Latn,2000,1987,29.56120147705078,False
lgl_Latn,2000,1999,56.74363555908204,False
lgm_Latn,2000,1994,13.915424346923828,False
lhi_Latn,2000,2000,105.78780212402344,False
lia_Latn,2000,1999,68.44044647216796,False
lif_Limb,2000,2000,222.66989440917968,False
lip_Latn,2000,2000,87.59328155517578,False
lis_Lisu,2000,2000,186.90907363891603,False
liv_Latn,625,624,27.37630081176758,False
ljp_Latn,2000,1994,37.86567687988281,False
lki_Arab,211,206,5.10369873046875,False
lld_Latn,814,807,10.60561218261719,False
llg_Latn,2000,1993,10.313760375976562,False
lln_Latn,2000,1984,45.01352119445801,False
lmk_Latn,2000,1995,63.989663696289064,False
lmp_Latn,2000,2000,94.69702453613282,False
lob_Latn,2000,2000,46.7173355102539,False
loe_Latn,2000,1991,53.09284210205078,False
log_Latn,2000,2000,110.11826782226562,False
lok_Latn,2000,2000,59.15601577758789,False
lol_Latn,2000,1992,17.122081756591797,False
lom_Latn,2000,2000,54.712898635864256,False
loq_Latn,2000,2000,54.33437805175782,False
lrc_Arab,168,167,-inf,True
lsi_Latn,2000,2000,79.79207611083984,False
lsm_Latn,2000,1992,30.759565353393555,False
ltg_Latn,2000,1945,6.563824462890625,False
luc_Latn,2000,2000,66.6560447692871,False
lud_Latn,554,553,19.473379516601565,False
lwg_Latn,1392,1392,20.622423553466795,False
lwo_Latn,2000,2000,76.49434661865234,False
lww_Latn,2000,1999,100.30209350585938,False
maf_Latn,2000,2000,56.808049011230466,False
mag_Deva,2000,1811,3.3625030517578125,False
maj_Latn,2000,2000,70.39715423583985,False
mal_Latn,2000,1928,5.576409530639649,False
maq_Latn,2000,2000,106.96065750122071,False
mar_Latn,2000,1900,3.837372398376465,False
maw_Latn,2000,2000,42.689200210571286,False
max_Latn,333,328,3.6452142715454103,False
maz_Latn,2000,2000,99.6333999633789,False
mbd_Latn,2000,1995,27.280392456054688,False
mbf_Latn,2000,1999,35.812260437011716,False
mbi_Latn,2000,2000,34.2005973815918,False
mbj_Latn,2000,1999,93.10455169677735,False
mbl_Latn,2000,2000,93.41991424560547,False
mbt_Latn,2000,1999,38.66145706176758,False
mcb_Latn,2000,2000,54.399312591552736,False
mcf_Latn,2000,2000,94.27088241577148,False
mcu_Latn,2000,2000,86.4933578491211,False
mda_Latn,2000,2000,116.23026046752929,False
mdf_Cyrl,2000,1955,4.266667175292969,False
mej_Latn,2000,1999,92.80631713867187,False
men_Latn,2000,1992,36.45268325805664,False
meq_Latn,2000,1997,61.906225585937506,False
mer_Latn,2000,1914,11.623634338378906,False
met_Latn,2000,1999,56.89004592895508,False
mev_Latn,277,277,29.324745178222656,False
mfg_Latn,1598,1598,30.709227752685546,False
mfh_Latn,2000,1998,74.47882385253907,False
mfi_Latn,2000,1999,89.2562271118164,False
mfk_Latn,2000,2000,36.53015823364258,False
mfz_Latn,2000,2000,84.49027862548829,False
mgc_Latn,2000,2000,43.739592742919925,False
mgm_Latn,179,178,-inf,True
mgo_Latn,2000,1996,96.56867599487305,False
mhi_Latn,2000,2000,38.48754959106445,False
mhl_Latn,2000,2000,74.73468017578125,False
mhw_Latn,524,522,18.426194763183595,False
mhx_Latn,2000,2000,71.73956718444825,False
mhy_Latn,2000,1995,46.930668640136716,False
mic_Latn,2000,2000,81.94097671508788,False
mie_Latn,2000,2000,69.20765609741211,False
mif_Latn,2000,1999,44.9317138671875,False
mig_Latn,2000,2000,94.87525939941406,False
mih_Latn,2000,1999,39.89545440673828,False
mil_Latn,2000,2000,125.8811653137207,False
mim_Latn,2000,2000,62.403236389160156,False
min_Arab,847,841,7.908050537109375,False
mio_Latn,2000,2000,39.33004989624023,False
mip_Latn,2000,2000,50.26934051513672,False
mir_Latn,2000,2000,115.38047714233399,False
