lang,N,category,support_derive,support_judge,f1_baseline,f1_unmod_gate,f1_floor21,f1_floor21_gate,f1_gt_min,f1_gt_margin_adaptive,f1_freq_prior,f1_learned_bias,f1_margin_q5,f1_margin_q5_head
mnb_Latn,13514,mid,853,1308,0.9930151338766007,0.9964830011723329,0.9935934769947582,0.9947089947089948,0.9935934769947582,0.9947152084556665,0.9964953271028038,0.9953325554259043,0.9924374636416522,0.9930151338766007
mnf_Latn,13467,mid,842,1305,0.9994065281899109,0.9994065281899109,0.9994065281899109,0.998812351543943,0.9994065281899109,0.9982174688057041,0.9994065281899109,0.9994065281899109,0.9994065281899109,0.9994065281899109
mni_Beng,41766,head,2936,4190,0.9751511081262592,0.9751511081262592,0.9743331655762456,0.9743331655762456,0.9746601778821951,0.9746601778821951,0.9772765527688941,0.9824086603518267,0.9751511081262592,0.9751511081262592
mni_Latn,889,flat_magnet,21,19,0.2692307692307693,0.6885245901639345,0.5526315789473685,0.8936170212765957,0.2038834951456311,0.6086956521739131,0.49411764705882355,0.302158273381295,0.7777777777777778,0.8400000000000001
mni_Mtei,3424,mid,157,241,1.0,1.0,1.0,0.9704918032786886,1.0,1.0,1.0,1.0,1.0,1.0
mnk_Latn,13537,mid,887,1274,0.9988726042841037,0.9988726042841037,0.9983079526226734,0.997742663656885,0.9983079526226734,0.9983079526226734,0.9994359842075579,0.9994359842075579,0.9988726042841037,0.9988726042841037
mns_Cyrl,971,isolated_tail,16,27,0.1797752808988764,0.4444444444444445,0.3076923076923077,0.9411764705882353,0.15023474178403753,0.7441860465116279,0.2831858407079646,0.2666666666666667,0.6666666666666667,0.5490196078431373
mnw_Mymr,291,flat_magnet,5,8,0.5263157894736842,0.6666666666666665,1.0,0.7499999999999999,0.7692307692307693,0.7499999999999999,0.5882352941176471,0.5263157894736842,0.7499999999999999,0.6666666666666665
mnx_Latn,6272,mid,369,532,0.9945945945945944,0.9959294436906377,0.9959404600811907,0.9835164835164835,0.9972972972972972,0.9931972789115646,0.9959404600811907,0.9945945945945944,0.9945945945945944,0.9945945945945944
mny_Latn,41872,head,2790,4243,0.9350743561842583,0.9350743561842583,0.9328263624841571,0.9328263624841571,0.9344946470694975,0.9344946470694975,0.9365569896382476,0.9367502726281353,0.9349048050770626,0.9347353154459753
moa_Latn,17800,mid,1169,1745,0.9995724668661822,1.0,0.9995724668661822,1.0,1.0,1.0,0.9995724668661822,0.9995724668661822,0.9995724668661822,0.9995724668661822
moc_Latn,18050,head,1239,1727,0.9983883964544722,0.9983883964544722,0.9987908101571946,0.9987908101571946,0.9987908101571946,0.9987908101571946,0.9983883964544722,0.9983883964544722,0.9983883964544722,0.9983883964544722
mog_Latn,13436,mid,868,1292,0.998272884283247,0.997690531177829,0.998272884283247,0.9959514170040485,0.998272884283247,0.997690531177829,0.998272884283247,0.998272884283247,0.998272884283247,0.998272884283247
moh_Latn,1569,mid,26,62,0.8,0.962962962962963,0.9122807017543859,1.0,0.8524590163934427,0.9811320754716981,0.9454545454545454,0.896551724137931,0.8,0.8
mop_Latn,18531,head,786,1179,0.9826142949130715,0.9826142949130715,0.9826142949130715,0.9826142949130715,0.9832474226804123,0.9832474226804123,0.9832474226804123,0.9832474226804123,0.981981981981982,0.981981981981982
mor_Latn,13526,mid,857,1297,1.0,1.0,1.0,0.9964871194379391,1.0,0.9988317757009346,1.0,1.0,1.0,1.0
mos_Latn,100000,head,37406,56138,0.9965840131816903,0.9972833723653396,0.9972154542290288,0.9975257787109975,0.9965572211282133,0.9972434833806135,0.9966651041317887,0.9968515119441579,0.9965974547890153,0.9966377774503369
mox_Latn,30851,head,1060,1509,0.9957527135441246,0.9957527135441246,0.9962228517469311,0.9962228517469311,0.9962228517469311,0.9962228517469311,0.9962228517469311,0.9957527135441246,0.9957527135441246,0.9957527135441246
mpg_Latn,17806,mid,587,912,0.9873417721518987,0.9965928449744463,0.9881756756756757,0.9965928449744463,0.9881756756756757,0.9965928449744463,0.989010989010989,0.9881756756756757,0.9873417721518987,0.9873417721518987
mph_Latn,1016,mid,17,28,0.9189189189189189,1.0,0.9444444444444444,1.0,0.9444444444444444,1.0,0.9444444444444444,0.8947368421052632,0.9189189189189189,0.9189189189189189
mpm_Latn,17709,mid,1175,1707,0.9987217724755006,0.9987217724755006,0.9987217724755006,0.9987217724755006,0.9982949701619779,0.9982949701619779,0.9987217724755006,0.9987217724755006,0.9987217724755006,0.9987217724755006
mpp_Latn,13388,mid,260,410,0.9923664122137404,0.9980806142034548,0.9923664122137404,0.9942196531791908,0.9904761904761905,0.9961538461538462,0.994263862332696,0.9923664122137404,0.9923664122137404,0.9923664122137404
mps_Latn,62082,head,3166,4742,0.9973122529644268,0.9973122529644268,0.9971546000632311,0.9971546000632311,0.9971546000632311,0.9971546000632311,0.9971546000632311,0.9974699557242253,0.9973122529644268,0.9973122529644268
mpt_Latn,30449,head,293,453,0.9965986394557823,0.9965986394557823,0.9932203389830507,0.9932203389830507,0.9949066213921902,0.9949066213921902,0.9965986394557823,0.9965986394557823,0.9965986394557823,0.9965986394557823
mpx_Latn,28162,head,943,1470,0.9978835978835979,0.9978835978835979,0.9978835978835979,0.9978835978835979,0.9984118581259925,0.9984118581259925,0.9973558963511369,0.9984118581259925,0.9978835978835979,0.9978835978835979
mqb_Latn,17749,mid,1140,1667,0.9986847873739588,0.9991228070175439,0.9986847873739588,0.9991228070175439,0.9986847873739588,0.9991228070175439,0.9995615957913195,0.9991228070175439,0.9986847873739588,0.9986847873739588
mqj_Latn,24541,head,474,734,0.9778247096092925,0.9778247096092925,0.9767932489451476,0.9767932489451476,0.9746835443037974,0.9746835443037974,0.9778714436248683,0.9788583509513742,0.9778247096092925,0.9778247096092925
mqy_Latn,11063,mid,724,1011,0.9951890034364262,0.9958448753462604,0.9958734525447043,0.9958391123439667,0.9958734525447043,0.9958391123439667,0.9972451790633609,0.9972451790633609,0.9951890034364262,0.9951890034364262
mrg_Latn,9720,mid,583,920,0.9940119760479044,0.9956933677863911,0.9965694682675815,0.9869678540399652,0.9965694682675815,0.9948275862068966,0.9957155098543274,0.9965694682675815,0.9931623931623932,0.9940119760479044
mri_Latn,73030,head,4952,7462,0.9848729326341268,0.9848729326341268,0.9841078253872461,0.9841078253872461,0.9849843797238739,0.9849843797238739,0.9852852247530741,0.9858785555779704,0.9848759830611011,0.9848790322580645
mrj_Cyrl,32843,head,2027,2947,0.8515590689503733,0.8515590689503733,0.8233545647558387,0.8233545647558387,0.8333691679208772,0.8333691679208772,0.8619079386257505,0.90142158005127,0.8500657606313021,0.8454327447133202
mrq_Latn,827,flat_magnet,20,17,0.08368200836820082,0.18848167539267016,0.15384615384615383,0.3789473684210526,0.08583690987124463,0.16101694915254236,0.09313725490196077,0.08264462809917356,0.375,0.30508474576271183
mrv_Latn,137,flat_magnet,2,5,0.13333333333333336,0.13333333333333336,0.0,0.0,0.04166666666666667,0.04166666666666667,0.0,0.14285714285714285,0.11764705882352941,0.13333333333333336
mrw_Latn,32855,head,2213,3284,0.98859825620389,0.98859825620389,0.9896999552171966,0.9896999552171966,0.9910313901345291,0.9910313901345291,0.9905913978494625,0.9925925925925926,0.9883772910147518,0.9881564245810056
msb_Latn,17760,mid,605,932,0.836464857341684,0.8970149253731342,0.8432888264230499,0.9448818897637795,0.8382147838214784,0.944138473642801,0.8767323121808899,0.866618601297765,0.8358831710709318,0.836464857341684
msc_Latn,4006,mid,190,315,0.9500000000000001,0.9732620320855614,0.9718670076726343,0.9649595687331537,0.9693877551020408,0.9732620320855614,0.9819121447028424,0.9620253164556963,0.9476309226932668,0.9500000000000001
mse_Latn,11044,mid,674,1039,0.9933283914010379,0.994047619047619,0.9940652818991098,0.9932985852568876,0.9940652818991098,0.9932985852568876,0.9933283914010379,0.9940652818991098,0.9925925925925925,0.9933283914010379
msk_Latn,17461,mid,595,900,0.9924937447873228,0.9958018471872376,0.9916527545909849,0.9949494949494949,0.9924812030075189,0.9957947855340623,0.9941520467836257,0.9941520467836257,0.9924937447873228,0.9924937447873228
msm_Latn,17525,mid,769,1077,0.9896640826873385,0.99545159194282,0.9903163331181407,0.99545159194282,0.9909560723514212,0.99545159194282,0.9909443725743855,0.9915857605177993,0.9896640826873385,0.9896640826873385
msy_Latn,23880,head,426,617,0.9976580796252927,0.9976580796252927,0.9976580796252927,0.9976580796252927,0.9976580796252927,0.9976580796252927,0.9988276670574443,0.9976580796252927,0.9976580796252927,0.9976580796252927
mta_Latn,17707,mid,1125,1753,0.9991119005328597,0.9995553579368608,0.9986684420772304,0.9991111111111111,0.9991119005328597,0.9995553579368608,0.9991111111111111,0.9991119005328597,0.9991119005328597,0.9991119005328597
mtg_Latn,10910,mid,641,1074,0.9961149961149962,0.9992205767731879,0.9968895800933125,0.9945098039215686,0.9968895800933125,0.9984375,0.9968895800933125,0.9961149961149962,0.9953416149068323,0.9961149961149962
mti_Latn,37906,head,579,888,0.996551724137931,0.996551724137931,0.996551724137931,0.996551724137931,0.9974115616911131,0.9974115616911131,0.9948364888123925,0.998272884283247,0.996551724137931,0.996551724137931
mtj_Latn,13341,mid,859,1282,0.9959420289855072,0.9982527664531159,0.9965197215777262,0.9900176159718146,0.9959373186302961,0.9941588785046729,0.9970980847359258,0.9970980847359258,0.9959420289855072,0.9959420289855072
mto_Latn,24568,head,1084,1614,1.0,1.0,0.9995389580451821,0.9995389580451821,0.9995389580451821,0.9995389580451821,1.0,1.0,1.0,1.0
mtp_Latn,17826,mid,1044,1516,1.0,1.0,0.9995213020584012,0.9995213020584012,1.0,1.0,1.0,1.0,0.9995213020584012,1.0
mua_Latn,11045,mid,700,1021,0.9985714285714286,0.9985714285714286,0.9978586723768736,0.995702005730659,0.9985714285714286,0.997855611150822,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286
mug_Latn,30584,head,2049,3094,0.9919961193305845,0.9919961193305845,0.9917555771096023,0.9917555771096023,0.9912663755458515,0.9912663755458515,0.9922367782629792,0.9924775539917495,0.9919961193305845,0.9919961193305845
muh_Latn,17927,mid,1187,1725,0.9991582491582491,0.9995785924989464,1.0,0.9995785924989464,1.0,0.9995785924989464,0.999578947368421,0.999578947368421,0.9991582491582491,0.9991582491582491
mui_Latn,2590,mid,107,147,0.39999999999999997,0.9065420560747663,0.41448692152917505,0.9178743961352657,0.39238095238095244,0.8899082568807339,0.5930232558139535,0.5255102040816326,0.3992248062015504,0.39999999999999997
mup_Deva,6754,mid,422,562,0.9230769230769231,0.9809976247030878,0.9218921892189218,0.9773539928486293,0.9208791208791208,0.9785714285714285,0.9491525423728814,0.9778296382730455,0.9220636663007684,0.9230769230769231
mur_Latn,13305,mid,880,1252,0.9960294951786726,0.9965909090909091,0.9954648526077098,0.9943117178612059,0.9954648526077098,0.9954545454545455,0.996594778660613,0.996594778660613,0.9960294951786726,0.9960294951786726
mus_Latn,406,flat_magnet,5,13,0.1694915254237288,0.45454545454545453,0.9090909090909091,0.9090909090909091,0.17543859649122806,0.625,0.45454545454545453,0.2222222222222222,0.5263157894736842,0.5882352941176471
mux_Latn,30379,head,743,1101,0.9993275050437123,0.9993275050437123,0.9993275050437123,0.9993275050437123,1.0,1.0,0.9993275050437123,1.0,0.9986559139784946,0.9986559139784946
muy_Latn,17784,mid,1100,1740,0.996825396825397,0.9995452478399274,0.9972801450589301,1.0,0.9968282736746715,1.0,0.9977324263038548,0.996825396825397,0.9972801450589301,0.996825396825397
mva_Latn,31340,head,437,659,0.9965714285714286,0.9965714285714286,0.9965714285714286,0.9965714285714286,0.9965714285714286,0.9965714285714286,0.9965714285714286,0.9977116704805492,0.9965714285714286,0.9965714285714286
mvn_Latn,17532,mid,812,1251,0.9987669543773119,0.9987669543773119,0.9987669543773119,0.9987669543773119,0.9987669543773119,0.9987669543773119,0.9987669543773119,0.9987669543773119,0.9987669543773119,0.9987669543773119
mvp_Latn,13386,mid,867,1244,0.9902467010900746,0.9919354838709677,0.9896788990825688,0.9919261822376009,0.9891117478510029,0.9919354838709677,0.9913842619184375,0.9919540229885058,0.9902467010900746,0.9902467010900746
mwc_Latn,5701,mid,202,274,0.957345971563981,0.9975308641975309,0.9782082324455207,0.9950248756218906,0.9619047619047619,0.9950248756218906,0.9688249400479616,0.9619047619047619,0.957345971563981,0.957345971563981
mwf_Latn,268,flat_magnet,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mwl_Latn,29497,head,1957,3024,0.687444660881884,0.687444660881884,0.6868472295981589,0.6868472295981589,0.6861288039631988,0.6861288039631988,0.7342922028766087,0.8622301357667483,0.6863507779349364,0.6858657243816254
mwm_Latn,34765,head,1716,2748,0.997667638483965,0.997667638483965,0.997667638483965,0.997667638483965,0.997667638483965,0.997667638483965,0.997667638483965,0.997667638483965,0.997667638483965,0.997667638483965
mwn_Latn,45676,head,3087,4584,0.9342410645211201,0.9342410645211201,0.9253639846743296,0.9253639846743296,0.9484013928458374,0.9484013928458374,0.9258178467209338,0.9167426314190216,0.9266646210494016,0.9109269027882443
mwp_Latn,4930,mid,271,396,0.998158379373849,0.9962962962962962,0.998158379373849,0.9869158878504672,0.9963235294117647,0.9944341372912803,1.0,0.998158379373849,0.998158379373849,0.998158379373849
mwq_Latn,13480,mid,879,1284,0.9994314951677089,0.9971477467199088,0.9977298524404087,0.9914138523182598,0.9977298524404087,0.9948659440958357,0.9994314951677089,0.9988636363636363,0.9994314951677089,0.9994314951677089
mwv_Latn,13480,mid,839,1318,0.9911295091661738,0.9958208955223881,0.9923031379514506,0.9958208955223881,0.9923031379514506,0.9958208955223881,0.993479549496147,0.993479549496147,0.9911295091661738,0.9911295091661738
mww_Latn,100000,head,10878,16607,0.9946914093154225,0.9952042792585077,0.9948310873177035,0.9951583898187853,0.9946918993768752,0.9952501729305973,0.9948320413436692,0.9950616144367009,0.9946914093154225,0.9946914093154225
mxb_Latn,17827,mid,1125,1774,0.9995557529986673,0.9995553579368608,0.9995557529986673,0.9995553579368608,1.0,0.9995553579368608,0.9995557529986673,0.9995557529986673,0.9995557529986673,0.9995557529986673
mxp_Latn,17765,mid,556,947,0.9982014388489209,0.9990999099909991,0.9982014388489209,0.9990999099909991,0.9982014388489209,0.9990999099909991,0.9982014388489209,0.9982014388489209,0.9982014388489209,0.9982014388489209
mxq_Latn,17822,mid,1164,1742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mxt_Latn,17738,mid,605,927,0.9983498349834983,1.0,0.9983498349834983,1.0,0.9983498349834983,1.0,0.9991742361684558,1.0,0.9983498349834983,0.9983498349834983
mxv_Latn,100000,head,9030,13431,0.9983927284819598,0.9971781109943009,0.9981167608286251,0.9961867919314727,0.9983930847232227,0.9966266659293259,0.9984484096198603,0.9984480656246536,0.9983927284819598,0.9983927284819598
mya_Mymr,100000,head,33927,51104,0.9990861118481178,0.9991010242428708,0.9991894241964246,0.9990569096106805,0.9991008917385217,0.999071549627883,0.9991893764093795,0.9991156181828902,0.9991156442531616,0.9991304219664254
myb_Latn,17794,mid,1008,1515,0.998015873015873,0.9990069513406157,0.998015873015873,0.9990069513406157,0.998015873015873,0.9990069513406157,0.9985111662531018,0.9990069513406157,0.998015873015873,0.998015873015873
myk_Latn,17969,mid,1194,1716,0.9983277591973244,0.9995810640971932,0.9991624790619765,0.9995810640971932,0.9991624790619765,0.9995810640971932,0.9987442444537463,0.998326359832636,0.9983277591973244,0.9983277591973244
myu_Latn,17307,mid,608,901,0.9975349219391947,0.9983525535420099,0.9975349219391947,0.9966996699669968,0.9983552631578947,0.9966996699669968,0.9967159277504104,0.995898277276456,0.9975349219391947,0.9975349219391947
myv_Cyrl,46588,head,3201,4621,0.8193411264612114,0.8193411264612114,0.8166401695813461,0.8166401695813461,0.8204991325236889,0.8204991325236889,0.8212060967528165,0.9212845407020165,0.8187972919155714,0.8186886116272896
myw_Latn,20830,head,384,538,0.9935316946959897,0.9935316946959897,0.9948186528497409,0.9948186528497409,0.9948186528497409,0.9948186528497409,0.9922480620155039,0.9948186528497409,0.9935316946959897,0.9922480620155039
myx_Latn,24108,head,1381,2008,0.9898916967509025,0.9898916967509025,0.9898916967509025,0.9898916967509025,0.9887884267631104,0.9887884267631104,0.9906137184115523,0.9916817359855334,0.9898916967509025,0.9898916967509025
myy_Latn,17572,mid,646,1010,0.9984544049459042,1.0,0.9984544049459042,1.0,0.9992266047950503,1.0,0.9984544049459042,0.9984544049459042,0.9984544049459042,0.9984544049459042
mza_Latn,17806,mid,640,925,0.9976617303195635,1.0,0.9984399375975038,0.9992181391712275,0.9984399375975038,0.9992181391712275,0.9984399375975038,0.9976617303195635,0.9976617303195635,0.9976617303195635
mzh_Latn,30095,head,1927,3010,0.9937984496124032,0.9937984496124032,0.9927685950413223,0.9927685950413223,0.9932816537467699,0.9932816537467699,0.9932851239669421,0.9937952430196484,0.9937984496124032,0.9937984496124032
mzk_Latn,13518,mid,856,1303,0.9982486865148862,0.9988304093567251,0.9988317757009346,0.9958944281524927,0.9988317757009346,0.9982445874780573,0.9982486865148862,0.9988317757009346,0.9982486865148862,0.9982486865148862
mzl_Latn,11046,mid,701,1027,1.0,0.997855611150822,1.0,0.9949820788530466,1.0,0.9971387696709586,1.0,1.0,1.0,1.0
mzm_Latn,17809,mid,1034,1623,1.0,1.0,1.0,0.9995162070633768,1.0,0.9995162070633768,1.0,1.0,1.0,1.0
mzn_Arab,25413,head,1684,2574,0.2557601713062098,0.2557601713062098,0.2602775595705682,0.2602775595705682,0.2526458386250106,0.2526458386250106,0.27430683918669135,0.5002940599882375,0.25571636550483856,0.25571636550483856
mzw_Latn,17739,mid,1121,1703,0.9995541685242979,1.0,1.0,1.0,1.0,1.0,0.9991087344028521,0.9991087344028521,0.9995541685242979,0.9995541685242979
mzz_Latn,1662,mid,10,35,0.8,0.9090909090909091,0.9090909090909091,0.9473684210526316,0.9090909090909091,0.9473684210526316,0.8695652173913044,0.8,0.7692307692307693,0.8
nab_Latn,17051,mid,605,879,1.0,1.0,1.0,0.9975144987572493,1.0,1.0,1.0,1.0,1.0,1.0
naf_Latn,30339,head,412,655,0.9951690821256038,0.9951690821256038,0.9951690821256038,0.9951690821256038,0.9963724304715841,0.9963724304715841,0.9951690821256038,0.9963724304715841,0.9951690821256038,0.9951690821256038
nah_Latn,14383,mid,893,1283,0.80043980208906,0.7999999999999999,0.80419194704909,0.8035516093229745,0.8019747668678003,0.8008849557522124,0.8051082731815659,0.8050800662617338,0.80043980208906,0.80043980208906
nak_Latn,24401,head,470,622,0.9946977730646872,0.9946977730646872,0.9946977730646872,0.9946977730646872,0.9946977730646872,0.9946977730646872,0.9946977730646872,0.9957537154989385,0.9946977730646872,0.9946977730646872
nan_Latn,41646,head,2834,4260,0.9451591062965471,0.9451591062965471,0.9357429718875502,0.9357429718875502,0.9447355078587122,0.9447355078587122,0.9428861101723556,0.9594525235243798,0.941970310391363,0.9367555779231673
nap_Latn,26109,head,1746,2634,0.6229996278377372,0.6229996278377372,0.6225362588322797,0.6225362588322797,0.6218175060397695,0.6218175060397695,0.6892282294676021,0.8102189781021898,0.6205746061167748,0.6196557468073293
naq_Latn,92558,head,6439,9447,0.9993785925120396,0.9993785925120396,0.9992236024844721,0.9992236024844721,0.9993785925120396,0.9993785925120396,0.9993786890338615,0.9994562262098967,0.9993785925120396,0.9994563106796116
nas_Latn,24606,head,1084,1655,0.9981549815498155,0.9981549815498155,0.9990766389658357,0.9990766389658357,0.9990766389658357,0.9990766389658357,0.9981549815498155,0.9981549815498155,0.9981549815498155,0.9981549815498155
nav_Latn,81124,head,5530,8379,0.9977389888758252,0.9977389888758252,0.9981007506556931,0.9981007506556931,0.9980101302460203,0.9980101302460203,0.9976487610779526,0.9977389888758252,0.9977389888758252,0.9977389888758252
naw_Latn,17827,mid,632,895,0.9992094861660079,1.0,0.9992094861660079,1.0,0.9992094861660079,1.0,1.0,0.9992094861660079,0.9992094861660079,0.9992094861660079
nba_Latn,100000,head,9438,14155,0.9908801696712619,0.9840436699559101,0.990358126721763,0.9833140938188687,0.9894961343641695,0.9824211575798919,0.9898904356110728,0.9907480835315887,0.9906215228103641,0.9898904356110728
nbc_Latn,10982,mid,682,1041,0.9956140350877193,0.9955947136563876,0.9970717423133236,0.9941002949852508,0.9956076134699854,0.9955882352941177,0.9956076134699854,0.9941605839416058,0.9956140350877193,0.9956140350877193
nbe_Latn,11062,mid,697,1037,0.9985673352435529,1.0,0.9985673352435529,0.99784327821711,0.9985673352435529,0.99784327821711,0.9992831541218639,0.9992831541218639,0.9985673352435529,0.9985673352435529
nbl_Latn,100000,twin,14508,21734,0.9033168666196189,0.9027469944254147,0.9014160123481646,0.9010229750125776,0.9015804838763799,0.9011468043726109,0.903171616718183,0.9130106937208664,0.9032865111902683,0.9032258064516129
nbq_Latn,3157,mid,127,227,0.9769230769230769,0.9843749999999999,0.9883268482490272,0.968,0.9883268482490272,0.9802371541501976,0.9883268482490272,0.9806949806949807,0.9769230769230769,0.9769230769230769
nbu_Latn,30552,head,2051,3082,0.9963459196102314,0.9963459196102314,0.9963459196102314,0.9963459196102314,0.9963459196102314,0.9963459196102314,0.996588693957115,0.9963459196102314,0.9961032635168048,0.9961032635168048
nca_Latn,24465,head,459,663,0.9967426710097721,0.9967426710097721,0.9967426710097721,0.9967426710097721,0.9967426710097721,0.9967426710097721,0.9967426710097721,0.9967426710097721,0.9967426710097721,0.9967426710097721
nch_Latn,100000,head,12149,17992,0.9548817516999529,0.9551397077672391,0.9554254455318603,0.9554227156276688,0.9551575257555678,0.9551996583386718,0.9554406801384201,0.9572991613095491,0.9548409168662333,0.9548409168662333
ncj_Latn,100000,head,12006,18045,0.9740919481838963,0.9738600795194992,0.9749313041640245,0.9744022978795304,0.9744891483690824,0.9740901982332305,0.9744131951786847,0.9753295032105441,0.9740919481838963,0.9740919481838963
ncl_Latn,17768,mid,610,888,0.9934747145187601,0.9950980392156863,0.9934747145187601,0.9950980392156863,0.9934747145187601,0.9950980392156863,0.9950980392156863,0.9934747145187601,0.9934747145187601,0.9934747145187601
ncq_Laoo,4269,mid,219,333,1.0,1.0,1.0,0.9790209790209791,1.0,1.0,1.0,1.0,1.0,1.0
nct_Latn,11027,mid,684,1051,0.9949090909090909,0.9985380116959064,0.9963583394027676,0.9948567229977957,0.994186046511628,0.9956076134699854,0.9963583394027676,0.9956331877729258,0.9949090909090909,0.9949090909090909
ncu_Latn,17218,mid,1164,1605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ncx_Latn,100000,head,9429,13913,0.9184603299293009,0.913740339229213,0.9165405292551804,0.9128183889003935,0.9193362041802331,0.9137761186291284,0.9176544305780376,0.9250344608206977,0.9182198952879582,0.9179795864956818
ndc_Latn,100000,head,11919,17693,0.9432307317469342,0.9417817931369769,0.942775974025974,0.9413670229996761,0.9428107229894396,0.9407719071122258,0.9428490420835189,0.9561962735984865,0.9432307317469342,0.9432307317469342
nde_Latn,100000,twin,15989,23757,0.8237072348341715,0.8235225753965948,0.8225,0.8222474065033563,0.8224803950043567,0.8222248026010218,0.8236798512017205,0.849885252601465,0.8237072348341715,0.8236832926403906
ndh_Latn,625,flat_magnet,10,18,0.4444444444444445,0.8695652173913044,0.9523809523809523,0.9473684210526316,0.4,0.9523809523809523,0.7142857142857143,0.5128205128205129,1.0,0.9090909090909091
ndi_Latn,11030,mid,710,1022,0.9978917779339423,0.9985935302390998,0.9992962702322309,0.9985915492957746,0.9992962702322309,0.9992962702322309,0.9978917779339423,0.9985935302390998,0.9978917779339423,0.9978917779339423
ndj_Latn,17827,mid,681,884,0.9898255813953488,0.9992652461425422,0.9905454545454545,1.0,0.9905454545454545,1.0,0.9919883466860888,0.9905454545454545,0.9891067538126361,0.9898255813953488
ndo_Latn,100000,twin,28654,43169,0.913787007573643,0.91366745984533,0.9130742049469965,0.912843951470561,0.9132578082854326,0.9131169772064424,0.9138360802113173,0.8981951545590865,0.913787007573643,0.913787007573643
ndp_Latn,13523,mid,877,1293,0.9960249858035207,0.9982905982905983,0.9960249858035207,0.9982905982905983,0.9960249858035207,0.9982905982905983,0.9971574758385446,0.9965909090909091,0.9960249858035207,0.9960249858035207
nds_Latn,100000,head,7639,11278,0.8098695405558707,0.77636903156191,0.8073590638010577,0.7771317829457365,0.8145197997269003,0.7776580846709037,0.7918232044198894,0.8924070673168261,0.8093645484949834,0.8092269326683291
ndy_Latn,6763,mid,416,567,0.9892729439809297,0.9855072463768114,0.9928229665071772,0.981729598051157,0.9928229665071772,0.9866342648845686,0.9952038369304557,0.9928229665071772,0.9892729439809297,0.9892729439809297
ndz_Latn,17783,mid,1164,1710,1.0,0.999140154772141,1.0,0.9987096774193548,1.0,0.9987096774193548,1.0,1.0,1.0,1.0
neb_Latn,13396,mid,861,1284,1.0,0.9988372093023256,1.0,0.9976717112922002,1.0,0.9988372093023256,1.0,1.0,1.0,1.0
new_Deva,25626,head,1710,2596,0.7379435850773431,0.7379435850773431,0.7403012323140119,0.7403012323140119,0.7306306306306306,0.7306306306306306,0.7471211423307231,0.7732696897374701,0.7379435850773431,0.7376080036380173
nfa_Latn,17143,mid,664,1094,0.9969788519637462,0.9962207105064248,0.9969788519637462,0.9962207105064248,0.9969788519637462,0.9962207105064248,0.9969788519637462,0.9969788519637462,0.9969788519637462,0.9969788519637462
nfr_Latn,13480,mid,854,1310,0.9982466393921683,0.9970640046975925,0.9994148624926857,0.9952941176470588,0.9994148624926857,0.9970640046975925,0.9988304093567251,0.9988304093567251,0.9982466393921683,0.9982466393921683
ngb_Latn,3303,mid,160,220,0.5914972273567468,0.7707808564231737,0.622568093385214,0.8388888888888888,0.7339449541284404,0.8306010928961749,0.6286836935166995,0.5396290050590219,0.5765765765765766,0.5914972273567468
ngc_Latn,11049,mid,718,1023,0.9862448418156808,0.9888268156424581,0.9882839421088905,0.9908899789768745,0.9889655172413794,0.9915966386554622,0.9910158949550795,0.9896480331262941,0.9862448418156808,0.9862448418156808
ngl_Latn,100000,head,10332,15605,0.9715096925788135,0.9709656956033766,0.9709839996085532,0.970332780325949,0.9697415526457751,0.9708378035696869,0.9720293398533008,0.9721135029354206,0.9715096925788135,0.9715096925788135
ngp_Latn,17827,twin,639,952,0.9671002295332823,0.9678407350689127,0.9693251533742331,0.9700690713737528,0.9700690713737528,0.9715603382013835,0.9715603382013835,0.9693251533742331,0.9671002295332823,0.9671002295332823
ngu_Latn,100000,head,8117,11966,0.9562559694364852,0.9573724668064291,0.9558683054193468,0.9564443314045908,0.9543309095547902,0.9563116057233705,0.9569311024874356,0.9625985493535163,0.9562559694364852,0.9561950846810138
nhd_Latn,13486,mid,857,1296,0.6328358208955224,0.6577287066246057,0.6339992461364494,0.6568821896072987,0.6322097378277154,0.6561264822134387,0.641122913505311,0.6498838109992253,0.6328358208955224,0.6328358208955224
nhe_Latn,28871,twin,874,1366,0.9282891022021457,0.9282891022021457,0.9268018018018017,0.9268018018018017,0.9277998862990335,0.9277998862990335,0.926610644257703,0.9218061674008811,0.9282891022021457,0.9282891022021457
nhg_Latn,16904,mid,674,1057,0.9889948642699927,0.9977695167286245,0.9911764705882353,0.9970238095238095,0.991905813097866,0.9970238095238095,0.9911764705882353,0.9941002949852508,0.9889948642699927,0.9889948642699927
nhi_Latn,18600,head,875,1279,0.8892421833598304,0.8892421833598304,0.9031216361679225,0.9031216361679225,0.9001074113856069,0.9001074113856069,0.8924387646432375,0.8938666666666666,0.8892421833598304,0.8892421833598304
nhk_Latn,3218,flat_magnet,133,219,0.33773087071240104,0.6169154228855721,0.3683453237410072,0.6648648648648648,0.33728590250329377,0.5924170616113744,0.3950617283950617,0.3395225464190981,0.33464052287581697,0.33773087071240104
